,,,,,,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
YOA_2022,Null,2623,TRI00089,Aviation PD,Open Market,USD,Gross Net Premium,"-691,944","-811,250","-1,098,620","-884,567","-1,598,471","-1,879,664","-2,582,294","-1,098,248","-1,626,521","-2,110,180","-2,166,472","-3,043,376"
YOA_2022,Null,2623,TRI00089,Aviation PD,Open Market,USD,External Brokerage,"179,522","210,475","285,032","229,497","414,717","487,671","669,965","284,936","421,994","547,477","562,082","789,591"
YOA_2022,Null,2623,TRI00089,Aviation PD,Open Market,USD,Gross Gross Premium,"-871,466","-1,021,726","-1,383,653","-1,114,065","-2,013,188","-2,367,334","-3,252,260","-1,383,184","-2,048,515","-2,657,657","-2,728,555","-3,832,967"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Delegated,GBP,Gross Net Premium,0,0,0,0,0,0,"-383,988",0,0,0,0,0
YOA_2022,Null,2623,TRI00090,Aviation Liab,Delegated,GBP,External Brokerage,0,0,0,0,0,0,"148,441",0,0,0,0,0
YOA_2022,Null,2623,TRI00090,Aviation Liab,Delegated,GBP,Gross Gross Premium,0,0,0,0,0,0,"-532,430",0,0,0,0,0
YOA_2022,Null,2623,TRI00090,Aviation Liab,Delegated,USD,Gross Net Premium,"-36,117","-39,846","-213,664","-583,471",0,0,"-11,890",0,"-102,910","-17,788","-43,818",0
YOA_2022,Null,2623,TRI00090,Aviation Liab,Delegated,USD,External Brokerage,"13,962","15,404","82,598","225,557",0,0,"4,596",0,"39,783","6,877","16,939",0
YOA_2022,Null,2623,TRI00090,Aviation Liab,Delegated,USD,Gross Gross Premium,"-50,079","-55,250","-296,262","-809,029",0,0,"-16,486",0,"-142,693","-24,665","-60,757",0
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,GBP,Gross Net Premium,"-5,467","-60,077","-12,290","-4,849","-6,774","-28,696","-1,462","-5,905","-7,979",0,"-4,705","-18,913"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,GBP,External Brokerage,"1,324","14,553","2,977","1,175","1,641","6,951",354,"1,430","1,933",0,"1,140","4,581"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,GBP,Gross Gross Premium,"-6,791","-74,630","-15,268","-6,024","-8,415","-35,647","-1,816","-7,335","-9,912",0,"-5,845","-23,494"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,EUR,Gross Net Premium,"-119,853","-14,541","-5,213","-62,656","-45,751","-22,183","-68,110","-335,867","-12,582","-74,908","-2,826","-10,171"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,EUR,External Brokerage,"29,033","3,522","1,263","15,177","11,082","5,374","16,499","81,359","3,048","18,145",685,"2,464"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,EUR,Gross Gross Premium,"-148,886","-18,063","-6,476","-77,833","-56,833","-27,557","-84,608","-417,226","-15,630","-93,053","-3,511","-12,634"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,CAD,Gross Net Premium,0,0,"-20,300",0,"-7,159","-13,555","-5,176","-70,143",0,0,0,"-18,728"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,CAD,External Brokerage,0,0,"4,917",0,"1,734","3,283","1,254","16,991",0,0,0,"4,537"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,CAD,Gross Gross Premium,0,0,"-25,217",0,"-8,893","-16,838","-6,430","-87,134",0,0,0,"-23,265"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,USD,Gross Net Premium,"-354,435","-402,568","-906,798","-840,195","-1,054,526","-1,007,124","-1,986,619","-560,450","-1,360,273","-1,609,101","-1,439,926","-2,784,526"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,USD,External Brokerage,"85,857","97,516","219,659","203,526","255,444","243,962","481,231","135,761","329,507","389,782","348,802","674,513"
YOA_2022,Null,2623,TRI00090,Aviation Liab,Open Market,USD,Gross Gross Premium,"-440,292","-500,084","-1,126,458","-1,043,721","-1,309,971","-1,251,086","-2,467,849","-696,212","-1,689,780","-1,998,884","-1,788,727","-3,459,038"
YOA_2022,Null,2623,791,BUSA Marine Liab,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-145,154"
YOA_2022,Null,2623,791,BUSA Marine Liab,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"15,771"
YOA_2022,Null,2623,791,BUSA Marine Liab,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-160,925"
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,GBP,Gross Net Premium,"-170,919",0,0,0,0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,GBP,External Brokerage,"61,045",0,0,0,0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,GBP,Gross Gross Premium,"-231,963",0,0,0,0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,EUR,Gross Net Premium,"-169,041",0,0,0,0,0,0,0,0,-607,0,0
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,EUR,External Brokerage,"60,374",0,0,0,0,0,0,0,0,217,0,0
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,EUR,Gross Gross Premium,"-229,415",0,0,0,0,0,0,0,0,-824,0,0
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,CAD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-20,018"
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,CAD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"7,150"
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,CAD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-27,168"
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,USD,Gross Net Premium,"-1,414,429","-1,541,620","-141,461","-3,390,810","-8,325","-3,004,882","-28,941","-283,535","-4,766","-603,197","-321,106","-420,154"
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,USD,External Brokerage,"505,173","550,599","50,524","1,211,050","2,973","1,073,213","10,337","101,267","1,702","215,436","114,685","150,061"
YOA_2022,Null,2623,TRI00019,Marine Libs,Delegated,USD,Gross Gross Premium,"-1,919,602","-2,092,219","-191,985","-4,601,859","-11,298","-4,078,096","-39,278","-384,802","-6,469","-818,633","-435,790","-570,215"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,GBP,Gross Net Premium,"-11,971","-2,727","-9,098","-26,692","-8,335","-100,425","-50,738",-827,"-6,030","-18,950","-32,077","-34,233"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,GBP,External Brokerage,"2,750",626,"2,090","6,131","1,915","23,069","11,655",190,"1,385","4,353","7,368","7,864"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,GBP,Gross Gross Premium,"-14,721","-3,354","-11,188","-32,824","-10,250","-123,494","-62,392","-1,016","-7,415","-23,303","-39,445","-42,097"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,EUR,Gross Net Premium,"-76,066","-7,531","-10,558",0,"-1,168","-3,133","-19,077",0,0,"-6,147","-1,221","-26,108"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,EUR,External Brokerage,"17,473","1,730","2,425",0,268,720,"4,382",0,0,"1,412",281,"5,997"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,EUR,Gross Gross Premium,"-93,540","-9,261","-12,984",0,"-1,436","-3,852","-23,459",0,0,"-7,560","-1,502","-32,105"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,CAD,Gross Net Premium,"-5,513",0,"-23,187","-102,956","-1,901","-25,351","-8,081","-19,641","-8,136","-137,271","-28,776","-8,361"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,CAD,External Brokerage,"1,266",0,"5,326","23,650",437,"5,823","1,856","4,512","1,869","31,533","6,610","1,921"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,CAD,Gross Gross Premium,"-6,779",0,"-28,513","-126,605","-2,337","-31,175","-9,938","-24,152","-10,005","-168,804","-35,387","-10,281"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,USD,Gross Net Premium,"-2,694,839","-4,486,263","-690,304","-2,164,736","-2,356,321","-1,036,058","-1,661,257","-850,391","-1,033,717","-1,495,672","-1,148,684","-1,138,571"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,USD,External Brokerage,"619,031","1,030,538","158,569","497,261","541,270","237,993","381,607","195,343","237,455","343,571","263,864","261,541"
YOA_2022,Null,2623,TRI00019,Marine Libs,Open Market,USD,Gross Gross Premium,"-3,313,869","-5,516,801","-848,873","-2,661,997","-2,897,591","-1,274,051","-2,042,864","-1,045,734","-1,271,172","-1,839,243","-1,412,547","-1,400,112"
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,GBP,Gross Net Premium,"-711,865",0,0,0,0,"-88,051","-189,594",0,0,0,0,-0
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,GBP,External Brokerage,"296,871",0,0,0,0,"36,720","79,067",0,0,0,0,-0
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,GBP,Gross Gross Premium,"-1,008,736",0,0,0,0,"-124,771","-268,662",0,0,0,0,-0
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,EUR,Gross Net Premium,"-109,619",0,0,0,0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,EUR,External Brokerage,"45,715",0,0,0,0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,EUR,Gross Gross Premium,"-155,334",0,0,0,0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,CAD,Gross Net Premium,"-5,933,818","-2,696","-482,392",0,0,"-323,105","-122,310","-178,350",0,0,0,-0
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,CAD,External Brokerage,"2,474,596","1,124","201,173",0,0,"134,745","51,007","74,378",0,0,0,-0
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,CAD,Gross Gross Premium,"-8,408,414","-3,820","-683,566",0,0,"-457,850","-173,317","-252,728",0,0,0,-0
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,USD,Gross Net Premium,"-14,277,719","-1,931,332","-10,178","-54,664","-184,592","-133,012","-40,523","-1,073,775","-244,569","-19,680","-7,055,399","-84,820"
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,USD,External Brokerage,"5,954,276","805,429","4,244","22,797","76,981","55,470","16,900","447,799","101,993","8,207","2,942,332","35,373"
YOA_2022,Null,2623,TRI00003,Cargo,Delegated,USD,Gross Gross Premium,"-20,231,996","-2,736,760","-14,422","-77,461","-261,573","-188,482","-57,423","-1,521,574","-346,563","-27,887","-9,997,731","-120,193"
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,GBP,Gross Net Premium,"-286,105","-14,057","-214,536","-66,395","-100,123","-96,943","-129,474","-200,278","-110,259","-53,134","-17,704","-119,548"
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,GBP,External Brokerage,"66,675","3,276","49,997","15,473","23,333","22,592","30,173","46,674","25,695","12,383","4,126","27,860"
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,GBP,Gross Gross Premium,"-352,780","-17,333","-264,533","-81,868","-123,456","-119,535","-159,648","-246,952","-135,954","-65,517","-21,830","-147,408"
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,EUR,Gross Net Premium,"-619,152","-24,119","-6,638","-18,918","-27,965","-24,942","-39,885",0,"-24,600","-207,348","-42,502",0
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,EUR,External Brokerage,"144,291","5,621","1,547","4,409","6,517","5,813","9,295",0,"5,733","48,322","9,905",0
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,EUR,Gross Gross Premium,"-763,443","-29,740","-8,185","-23,327","-34,482","-30,754","-49,180",0,"-30,333","-255,670","-52,408",0
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,CAD,Gross Net Premium,"-547,288","-98,146","-360,879","-252,346","-372,468","-135,679","-252,532","-312,648","-120,519","-248,036","-253,908","-620,114"
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,CAD,External Brokerage,"127,543","22,872","84,101","58,808","86,802","31,619","58,852","72,861","28,086","57,804","59,172","144,515"
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,CAD,Gross Gross Premium,"-674,831","-121,018","-444,981","-311,155","-459,270","-167,298","-311,384","-385,510","-148,605","-305,839","-313,081","-764,629"
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,USD,Gross Net Premium,"-4,079,707","-808,673","-2,516,993","-4,291,454","-3,061,197","-3,745,568","-3,906,267","-4,968,431","-1,334,876","-1,856,232","-3,315,142","-2,826,469"
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,USD,External Brokerage,"950,758","188,458","586,574","1,000,105","713,399","872,888","910,338","1,157,871","311,087","432,587","772,579","658,696"
YOA_2022,Null,2623,TRI00003,Cargo,Open Market,USD,Gross Gross Premium,"-5,030,465","-997,130","-3,103,568","-5,291,558","-3,774,596","-4,618,456","-4,816,605","-6,126,303","-1,645,963","-2,288,818","-4,087,722","-3,485,165"
YOA_2022,Null,2623,TRI00042,Downhole,Delegated,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,"-1,987,286",0,0
YOA_2022,Null,2623,TRI00042,Downhole,Delegated,USD,External Brokerage,0,0,0,0,0,0,0,0,0,"772,834",0,0
YOA_2022,Null,2623,TRI00042,Downhole,Delegated,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,"-2,760,120",0,0
YOA_2022,Null,2623,TRI00015,Hull,Delegated,GBP,Gross Net Premium,0,0,0,"-412,472",0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00015,Hull,Delegated,GBP,External Brokerage,0,0,0,"145,601",0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00015,Hull,Delegated,GBP,Gross Gross Premium,0,0,0,"-558,074",0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00015,Hull,Delegated,EUR,Gross Net Premium,"-2,091,894",0,0,"-193,073",0,0,"-739,928",0,0,"-138,677",0,0
YOA_2022,Null,2623,TRI00015,Hull,Delegated,EUR,External Brokerage,"738,432",0,0,"68,154",0,0,"261,192",0,0,"48,952",0,0
YOA_2022,Null,2623,TRI00015,Hull,Delegated,EUR,Gross Gross Premium,"-2,830,326",0,0,"-261,227",0,0,"-1,001,120",0,0,"-187,629",0,0
YOA_2022,Null,2623,TRI00015,Hull,Delegated,CAD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-20,018"
YOA_2022,Null,2623,TRI00015,Hull,Delegated,CAD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"7,066"
YOA_2022,Null,2623,TRI00015,Hull,Delegated,CAD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-27,085"
YOA_2022,Null,2623,TRI00015,Hull,Delegated,USD,Gross Net Premium,"-4,717,592","-275,565","-202,950","-6,284,382","-135,891","-146,367","-52,001",0,"-24,651","-305,633","-382,650","-184,296"
YOA_2022,Null,2623,TRI00015,Hull,Delegated,USD,External Brokerage,"1,665,295","97,273","71,641","2,218,367","47,969","51,667","18,356",0,"8,702","107,888","135,074","65,056"
YOA_2022,Null,2623,TRI00015,Hull,Delegated,USD,Gross Gross Premium,"-6,382,888","-372,838","-274,591","-8,502,750","-183,860","-198,034","-70,357",0,"-33,353","-413,521","-517,724","-249,352"
YOA_2022,Null,2623,TRI00015,Hull,Open Market,GBP,Gross Net Premium,"-210,250","-29,395","-67,308","-66,370","-72,039","-18,271","-881,977","-273,682","-28,803","-40,299","-94,665","-52,095"
YOA_2022,Null,2623,TRI00015,Hull,Open Market,GBP,External Brokerage,"48,487","6,779","15,522","15,306","16,614","4,214","203,400","63,116","6,643","9,294","21,831","12,014"
YOA_2022,Null,2623,TRI00015,Hull,Open Market,GBP,Gross Gross Premium,"-258,738","-36,174","-82,831","-81,676","-88,653","-22,484","-1,085,377","-336,798","-35,446","-49,592","-116,496","-64,108"
YOA_2022,Null,2623,TRI00015,Hull,Open Market,EUR,Gross Net Premium,"-291,778","-448,053","-758,208","-400,902","-168,800","-948,454","-1,144,019",0,"-33,760","-1,404,245","-279,316","-590,498"
YOA_2022,Null,2623,TRI00015,Hull,Open Market,EUR,External Brokerage,"67,289","103,329","174,856","92,455","38,928","218,730","263,831",0,"7,786","323,844","64,415","136,179"
YOA_2022,Null,2623,TRI00015,Hull,Open Market,EUR,Gross Gross Premium,"-359,067","-551,382","-933,064","-493,357","-207,728","-1,167,184","-1,407,850",0,"-41,546","-1,728,089","-343,731","-726,677"
YOA_2022,Null,2623,TRI00015,Hull,Open Market,CAD,Gross Net Premium,"-224,343",0,"-122,594","-409,361","-737,998","-114,531",0,"-317,798","-23,836","-20,060","-199,470",0
YOA_2022,Null,2623,TRI00015,Hull,Open Market,CAD,External Brokerage,"51,737",0,"28,272","94,406","170,196","26,413",0,"73,290","5,497","4,626","46,001",0
YOA_2022,Null,2623,TRI00015,Hull,Open Market,CAD,Gross Gross Premium,"-276,080",0,"-150,867","-503,767","-908,194","-140,944",0,"-391,087","-29,334","-24,687","-245,471",0
YOA_2022,Null,2623,TRI00015,Hull,Open Market,USD,Gross Net Premium,"-2,808,688","-3,004,056","-3,921,853","-6,385,467","-2,790,256","-3,027,521","-5,755,747","-1,482,181","-3,342,981","-3,654,572","-3,888,117","-4,166,134"
YOA_2022,Null,2623,TRI00015,Hull,Open Market,USD,External Brokerage,"647,733","692,789","904,449","1,472,602","643,483","698,200","1,327,378","341,817","770,951","842,809","896,669","960,784"
YOA_2022,Null,2623,TRI00015,Hull,Open Market,USD,Gross Gross Premium,"-3,456,421","-3,696,845","-4,826,302","-7,858,069","-3,433,739","-3,725,721","-7,083,124","-1,823,998","-4,113,932","-4,497,382","-4,784,786","-5,126,918"
YOA_2022,Null,2623,TRI00020,Marine Misc,Open Market,GBP,Gross Net Premium,0,"-43,445","-36,713","-30,520","-72,618","-61,155","-13,556","-12,674",0,"-42,423",0,"-50,999"
YOA_2022,Null,2623,TRI00020,Marine Misc,Open Market,GBP,External Brokerage,0,"5,244","4,431","3,684","8,765","7,381","1,636","1,530",0,"5,120",0,"6,156"
YOA_2022,Null,2623,TRI00020,Marine Misc,Open Market,GBP,Gross Gross Premium,0,"-48,688","-41,145","-34,204","-81,383","-68,537","-15,192","-14,204",0,"-47,544",0,"-57,155"
YOA_2022,Null,2623,TRI00020,Marine Misc,Open Market,EUR,Gross Net Premium,0,"-45,299",0,0,"-8,293","-18,450","-56,795",0,"-29,840",0,"-45,032",0
YOA_2022,Null,2623,TRI00020,Marine Misc,Open Market,EUR,External Brokerage,0,"5,468",0,0,"1,001","2,227","6,855",0,"3,602",0,"5,435",0
YOA_2022,Null,2623,TRI00020,Marine Misc,Open Market,EUR,Gross Gross Premium,0,"-50,767",0,0,"-9,293","-20,677","-63,650",0,"-33,442",0,"-50,467",0
YOA_2022,Null,2623,TRI00020,Marine Misc,Open Market,USD,Gross Net Premium,0,"-170,601",0,"-50,602","-9,840","-36,242","-615,064","-58,006","-8,856","-8,085","-233,692","-20,894"
YOA_2022,Null,2623,TRI00020,Marine Misc,Open Market,USD,External Brokerage,0,"20,591",0,"6,108","1,188","4,374","74,238","7,001","1,069",976,"28,206","2,522"
YOA_2022,Null,2623,TRI00020,Marine Misc,Open Market,USD,Gross Gross Premium,0,"-191,192",0,"-56,710","-11,028","-40,617","-689,301","-65,008","-9,925","-9,061","-261,898","-23,415"
YOA_2022,Null,2623,TRI00039,War,Delegated,GBP,Gross Net Premium,0,0,0,"-713,317",0,0,0,0,0,0,0,-0
YOA_2022,Null,2623,TRI00039,War,Delegated,GBP,External Brokerage,0,0,0,"279,884",0,0,0,0,0,0,0,-0
YOA_2022,Null,2623,TRI00039,War,Delegated,GBP,Gross Gross Premium,0,0,0,"-993,202",0,0,0,0,0,0,0,-0
YOA_2022,Null,2623,TRI00039,War,Delegated,EUR,Gross Net Premium,-1,0,0,0,0,0,0,0,0,"-198,271",0,0
YOA_2022,Null,2623,TRI00039,War,Delegated,EUR,External Brokerage,1,0,0,0,0,0,0,0,0,"77,795",0,0
YOA_2022,Null,2623,TRI00039,War,Delegated,EUR,Gross Gross Premium,-2,0,0,0,0,0,0,0,0,"-276,066",0,0
YOA_2022,Null,2623,TRI00039,War,Delegated,CAD,Gross Net Premium,-17,0,0,0,0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00039,War,Delegated,CAD,External Brokerage,7,0,0,0,0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00039,War,Delegated,CAD,Gross Gross Premium,-24,0,0,0,0,0,0,0,0,0,0,0
YOA_2022,Null,2623,TRI00039,War,Delegated,USD,Gross Net Premium,"-26,978,488","-479,839",-0,"-498,795","-87,560","-378,532","-34,645","-1,608","-505,427","-26,635","-61,775","-1,900,375"
YOA_2022,Null,2623,TRI00039,War,Delegated,USD,External Brokerage,"10,585,544","188,274",0,"195,712","34,356","148,525","13,594",631,"198,314","10,451","24,239","745,650"
YOA_2022,Null,2623,TRI00039,War,Delegated,USD,Gross Gross Premium,"-37,564,032","-668,113",-0,"-694,507","-121,916","-527,057","-48,239","-2,240","-703,742","-37,086","-86,013","-2,646,024"
YOA_2022,Null,2623,TRI00039,War,Open Market,GBP,Gross Net Premium,"-16,785","-3,030",-53,"-28,607",-339,0,"-7,439",-575,0,0,-227,-552
YOA_2022,Null,2623,TRI00039,War,Open Market,GBP,External Brokerage,"5,864","1,059",18,"9,994",119,0,"2,599",201,0,0,79,193
YOA_2022,Null,2623,TRI00039,War,Open Market,GBP,Gross Gross Premium,"-22,649","-4,089",-71,"-38,600",-458,0,"-10,038",-776,0,0,-306,-744
YOA_2022,Null,2623,TRI00039,War,Open Market,EUR,Gross Net Premium,"-75,415","-66,110",0,"-231,015","-537,412",-194,0,0,0,0,-981,"-1,807"
YOA_2022,Null,2623,TRI00039,War,Open Market,EUR,External Brokerage,"26,346","23,095",0,"80,704","187,742",68,0,0,0,0,343,631
YOA_2022,Null,2623,TRI00039,War,Open Market,EUR,Gross Gross Premium,"-101,760","-89,206",0,"-311,718","-725,154",-262,0,0,0,0,"-1,324","-2,438"
YOA_2022,Null,2623,TRI00039,War,Open Market,CAD,Gross Net Premium,0,0,-69,0,-256,"-3,746",-193,-234,0,0,0,-33
YOA_2022,Null,2623,TRI00039,War,Open Market,CAD,External Brokerage,0,0,24,0,89,"1,309",67,82,0,0,0,12
YOA_2022,Null,2623,TRI00039,War,Open Market,CAD,Gross Gross Premium,0,0,-94,0,-346,"-5,055",-261,-315,0,0,0,-45
YOA_2022,Null,2623,TRI00039,War,Open Market,USD,Gross Net Premium,"-8,894,346","-53,621","-139,278","-467,108","-431,381","-595,161","-546,918","-376,530","-581,914","-1,681,902","-3,011,553","-622,408"
